address,lat,lon,start
"улица Алеся Бачило, 19",53.8420372,27.6972507,2016-06-15
"улица Алеся Бачило, 2",53.8413575,27.7044319,2016-06-15
"улица Алеся Бачило, 20",53.8435378,27.7011388,2016-06-15
"улица Алеся Бачило, 21",53.8415244,27.6984834,2016-06-15
"улица Алеся Бачило, 24",53.8440591,27.701011,2016-06-15
"улица Алеся Бачило, 26",53.8450607,27.7011921,2016-06-15
"улица Алеся Бачило, 28",53.8430055,27.6995277,2016-06-15
"улица Алеся Бачило, 3",53.8399958,27.7036111,2016-06-15
"улица Алеся Бачило, 30",53.8430419,27.6980111,2016-06-15
"улица Алеся Бачило, 32",53.8433851,27.6968242,2016-06-15
"улица Алеся Бачило, 34",53.8434843,27.6990553,2016-06-15
"улица Алеся Бачило, 36",53.8441666,27.6991794,2016-06-15
"улица Алеся Бачило, 38",53.8449641,27.6995999,2016-06-15
"улица Алеся Бачило, 4",53.842098,27.7025295,2016-06-15
"улица Алеся Бачило, 5",53.8402527,27.7018213,2016-06-15
"улица Алеся Бачило, 6",53.8422029,27.7037989,2016-06-15
"улица Алеся Бачило, 7",53.8409059,27.7022266,2016-06-15
"улица Алеся Бачило, 7 к2",53.8407393,27.7009444,2016-06-15
"улица Алеся Бачило, 7 к3",53.8403421,27.7007898,2016-06-15
"улица Алеся Бачило, 8",53.8431431,27.7024267,2016-06-15
"улица Алеся Бачило, 9",53.8413801,27.6999498,2016-06-15
"улица Алибегова, 3",53.870458,27.482052,2016-06-16
"улица Алибегова, 5",53.871037,27.481144,2016-06-16
"улица Алибегова, 7",53.87075,27.479986,2016-06-16
"улица Андреевская, 25",53.895949,27.590721,2016-06-16
"улица Андреевская, 3 к2",53.894978,27.585484,2016-06-16
"улица Андреевская, 4",53.893726,27.58613,2016-06-16
"улица Андреевская, 4а",53.893726,27.58613,2016-06-16
"улица Андреевская, 7 к1",53.895053,27.587783,2016-06-16
"улица Антоновская, 10",53.900565,27.588879,2016-06-16
"улица Антоновская, 11",53.898326,27.593092,2016-06-16
"улица Антоновская, 12",53.900029,27.589517,2016-06-16
"улица Антоновская, 13",53.897854,27.593622,2016-06-16
"улица Антоновская, 14",53.899477,27.590029,2016-06-16
"улица Антоновская, 14б",53.898888,27.589751,2016-06-16
"улица Антоновская, 16",53.899244,27.589248,2016-06-16
"улица Антоновская, 2",53.901589,27.586005,2016-06-16
"улица Антоновская, 22",53.897902,27.590631,2016-06-16
"улица Антоновская, 24",53.897971,27.591574,2016-06-16
"улица Антоновская, 26",53.897971,27.591574,2016-06-16
"улица Антоновская, 28",53.897169,27.591826,2016-06-16
"улица Антоновская, 28А",53.897132,27.591242,2016-06-16
"улица Антоновская, 28а",53.897132,27.591242,2016-06-16
"улица Антоновская, 30",53.896591,27.591493,2016-06-16
"улица Антоновская, 30А",53.896697,27.591179,2016-06-16
"улица Антоновская, 30а",53.896697,27.591179,2016-06-16
"улица Антоновская, 32",53.896639,27.590209,2016-06-16
"улица Антоновская, 7",53.899297,27.591484,2016-06-16
"улица Антоновская, 8",53.900167,27.588197,2016-06-16
"улица Антоновская, 9",53.898735,27.592625,2016-06-16
"улица Аранская, 1",53.886286,27.563583,2016-06-01
"улица Аранская, 11",53.887295,27.574336,2016-06-01
"улица Аранская, 13",53.887305,27.575072,2016-06-01
"улица Аранская, 18",53.88678,27.577875,2016-06-01
"улица Аранская, 24",53.886706,27.576051,2016-06-01
"улица Аранская, 3",53.886377,27.568272,2016-06-01
"улица Аранская, 5",53.886377,27.568272,2016-06-01
"улица Аранская, 7",53.887735,27.570284,2016-06-01
"улица Аранская, 9",53.887295,27.57333,2016-06-01
"улица Барамзиной, 10",53.876653,27.904422,2016-06-07
"улица Барамзиной, 10А",53.876106,27.905203,2016-06-07
"улица Барамзиной, 12",53.876685,27.903433,2016-06-07
"улица Барамзиной, 12А",53.876143,27.90408,2016-06-07
"улица Барамзиной, 13",53.875225,27.903721,2016-06-07
"улица Барамзиной, 16",53.876908,27.90249,2016-06-07
"улица Барамзиной, 18",53.877513,27.90373,2016-06-07
"улица Барамзиной, 20",53.877725,27.901978,2016-06-07
"улица Барамзиной, 4",53.876696,27.906712,2016-06-07
"улица Барамзиной, 6",53.877513,27.906146,2016-06-07
"улица Барамзиной, 8",53.876547,27.905571,2016-06-07
"улица Барамзиной, 9",53.87427,27.904089,2016-06-07
"улица Бачило, 1",53.840483,27.704349,2016-06-15
"улица Бачило, 10",53.843979,27.702894,2016-06-15
"улица Бачило, 12",53.842523,27.700899,2016-06-15
"улица Бачило, 13",53.839973,27.699561,2016-06-15
"улица Бачило, 14",53.842332,27.700055,2016-06-15
"улица Бачило, 16",53.843086,27.700324,2016-06-15
"улица Бачило, 18",53.843166,27.700872,2016-06-15
"улица Бачило, 19",53.842008,27.697144,2016-06-15
"улица Бачило, 2",53.841323,27.704681,2016-06-15
"улица Бачило, 20",53.843501,27.701097,2016-06-15
"улица Бачило, 21",53.841365,27.698896,2016-06-15
"улица Бачило, 24",53.844037,27.700944,2016-06-15
"улица Бачило, 26",53.845004,27.701142,2016-06-15
"улица Бачило, 28",53.84298,27.699498,2016-06-15
"улица Бачило, 3",53.839867,27.703891,2016-06-15
"улица Бачило, 30",53.842853,27.69798,2016-06-15
"улица Бачило, 32",53.843357,27.696821,2016-06-15
"улица Бачило, 34",53.843458,27.698986,2016-06-15
"улица Бачило, 36",53.844138,27.699067,2016-06-15
"улица Бачило, 38",53.844999,27.699722,2016-06-15
"улица Бачило, 4",53.842231,27.701483,2016-06-15
"улица Бачило, 5",53.840207,27.701932,2016-06-15
"улица Бачило, 6",53.842204,27.703801,2016-06-15
"улица Бачило, 7",53.840765,27.70257,2016-06-15
"улица Бачило, 7 к2",53.840722,27.700899,2016-06-15
"улица Бачило, 7 к3",53.840297,27.700729,2016-06-15
"улица Бачило, 8",53.843203,27.70239,2016-06-15
"улица Бачило, 9",53.841323,27.700208,2016-06-15
"улица Беды, 2",53.929892,27.587837,2016-06-01
"улица Беды, 4",53.930147,27.588942,2016-06-01
"улица Беды, 4 к1",53.930147,27.588942,2016-06-01
"улица Белинского,",53.935538,27.601752,2016-06-01
"улица Белинского, 10",53.934827,27.608373,2016-06-01
"улица Белинского, 11",53.934128,27.603567,2016-06-01
"улица Белинского, 12",53.934891,27.606971,2016-06-01
"улица Белинского, 14",53.935061,27.606244,2016-06-01
"улица Белинского, 15",53.935389,27.601779,2016-06-01
"улица Белинского, 16",53.935251,27.605534,2016-06-01
"улица Белинского, 17",53.935426,27.600746,2016-06-01
"улица Белинского, 18",53.935151,27.604474,2016-06-01
"улица Белинского, 19",53.935575,27.599866,2016-06-01
"улица Белинского, 2",53.933582,27.611768,2016-06-01
"улица Белинского, 21",53.935145,27.598896,2016-06-01
"улица Белинского, 3",53.933163,27.609711,2016-06-01
"улица Белинского, 4",53.933651,27.610735,2016-06-01
"улица Белинского, 5",53.933433,27.609047,2016-06-01
"улица Белинского, 6",53.934165,27.610124,2016-06-01
"улица Белинского, 7",53.933847,27.607699,2016-06-01
"улица Белинского, 7,9,39,11,16,18",53.935251,27.605534,2016-06-01
"улица Белинского, 8",53.934382,27.609442,2016-06-01
"улица Белинского, 9",53.934366,27.605516,2016-06-01
"улица Белорусская, 10",53.89197,27.561894,2016-06-01
"улица Белорусская, 12",53.891508,27.561903,2016-06-01
"улица Белорусская, 14",53.891322,27.562289,2016-06-01
"улица Белорусская, 15",53.890977,27.563152,2016-06-01
"улица Белорусская, 17",53.890415,27.563304,2016-06-01
"улица Белорусская, 19",53.889932,27.564023,2016-06-01
"улица Белорусская, 2",53.893455,27.561103,2016-06-01
"улица Белорусская, 21",53.889226,27.56467,2016-06-01
"улица Белорусская, 23",53.889226,27.56467,2016-06-01
"улица Белорусская, 25",53.889226,27.56467,2016-06-01
"улица Белорусская, 27",53.889226,27.56467,2016-06-01
"улица Белорусская, 29",53.889226,27.56467,2016-06-01
"улица Белорусская, 31",53.888818,27.566538,2016-06-01
"улица Белорусская, 33",53.888818,27.566538,2016-06-01
"улица Белорусская, 35",53.888818,27.566538,2016-06-01
"улица Белорусская, 37",53.888818,27.566538,2016-06-01
"улица Белорусская, 39",53.888818,27.566538,2016-06-01
"улица Белорусская, 4",53.893026,27.561148,2016-06-01
"улица Белорусская, 41",53.888637,27.567185,2016-06-01
"улица Белорусская, 6",53.892601,27.561472,2016-06-01
"улица Белорусская, 8",53.892309,27.561669,2016-06-01
"улица Березогорская, 6",53.873537,27.905383,2016-06-07
"улица Березогорская, 7",53.872852,27.902634,2016-06-07
"улица Березогорская, 8",53.873707,27.903038,2016-06-07
"улица Берестянская, 1",53.905026,27.585789,2016-06-16
"улица Берестянская, 3",53.905615,27.586166,2016-06-16
"улица Берестянская, 4",53.905525,27.586813,2016-06-16
"улица Берестянская, 5",53.906437,27.586759,2016-06-16
"улица Берестянская, 6",53.906071,27.587199,2016-06-16
"улица Берестянская, 7",53.906803,27.587038,2016-06-16
"улица Бобруйская, 11",53.89267,27.546991,2016-06-01
"улица Бобруйская, 13",53.892113,27.550665,2016-06-01
"улица Бобруйская, 15",53.891577,27.552749,2016-06-01
"улица Бобруйская, 17",53.890829,27.554231,2016-06-01
"улица Бобруйская, 19",53.890654,27.554887,2016-06-01
"улица Бобруйская, 21",53.890388,27.555911,2016-06-01
"улица Бобруйская, 23",53.890086,27.557052,2016-06-01
"улица Бобруйская, 25",53.88981,27.558013,2016-06-01
"улица Бобруйская, 27",53.889518,27.559244,2016-06-01
"улица Бобруйская, 4",53.891158,27.54824,2016-06-01
"улица Бобруйская, 5",53.892734,27.545131,2016-06-01
"улица Бобруйская, 6",53.890224,27.554375,2016-06-01
"улица Бобруйская, 7",53.892495,27.546164,2016-06-01
"улица Бобруйская, 9",53.892283,27.547117,2016-06-01
"улица Брестская, 18",53.862918,27.524767,2016-06-16
"улица Брестская, 2",53.864214,27.527488,2016-06-16
"улица Брестская, 34",53.860285,27.523653,2016-06-16
"улица Брестская, 40б",53.858633,27.522206,2016-06-16
"улица Брестская, 42",53.857698,27.521146,2016-06-16
"улица Брестская, 75",53.8567,27.522063,2016-06-16
"улица Буденного, 10",53.882927,27.611508,2016-06-16
"улица Буденного, 12",53.882927,27.611508,2016-06-16
"улица Буденного, 14",53.883516,27.613502,2016-06-16
"улица Буденного, 16",53.883516,27.613502,2016-06-16
"улица Буденного, 18",53.883765,27.614122,2016-06-16
"улица Буденного, 20",53.884121,27.614966,2016-06-16
"улица Буденного, 22",53.884678,27.615721,2016-06-16
"улица Буденного, 24",53.88497,27.616233,2016-06-16
"улица Буденного, 26",53.885246,27.616664,2016-06-16
"улица Буденного, 28",53.885543,27.617122,2016-06-16
"улица Буденного, 30",53.886047,27.617257,2016-06-16
"улица Буденного, 32",53.886392,27.617949,2016-06-16
"улица Буденного, 4",53.880316,27.607942,2016-06-16
"улица Буденного, 6",53.881282,27.608508,2016-06-16
"улица Буденного, 8",53.882598,27.610753,2016-06-16
"улица Бядули, 1",53.907371,27.583391,2016-06-16
"улица Бядули, 10",53.905398,27.583022,2016-06-16
"улица Бядули, 11",53.903769,27.585672,2016-06-16
"улица Бядули, 12",53.905276,27.583903,2016-06-16
"улица Бядули, 13",53.902321,27.585681,2016-06-16
"улица Бядули, 2",53.907684,27.582196,2016-06-16
"улица Бядули, 3",53.906856,27.583804,2016-06-16
"улица Бядули, 5",53.906082,27.584271,2016-06-16
"улица Бядули, 7",53.905647,27.584684,2016-06-16
"улица Бядули, 8",53.905817,27.583525,2016-06-16
"улица Ванеева, 1",53.88237,27.61626,2016-06-16
"улица Ванеева, 10",53.883431,27.615317,2016-06-16
"улица Ванеева, 12",53.883028,27.614616,2016-06-16
"улица Ванеева, 14",53.882895,27.613583,2016-06-16
"улица Ванеева, 16",53.882428,27.612775,2016-06-16
"улица Ванеева, 18",53.881934,27.612128,2016-06-16
"улица Ванеева, 2",53.885002,27.618955,2016-06-16
"улица Ванеева, 20",53.881637,27.61131,2016-06-16
"улица Ванеева, 22",53.881064,27.610762,2016-06-16
"улица Ванеева, 24",53.880501,27.610313,2016-06-16
"улица Ванеева, 26",53.879838,27.609603,2016-06-16
"улица Ванеева, 28",53.879838,27.609603,2016-06-16
"улица Ванеева, 29",53.874992,27.590487,2016-06-01
"улица Ванеева, 3",53.881398,27.616521,2016-06-16
"улица Ванеева, 31",53.873516,27.586777,2016-06-01
"улица Ванеева, 32",53.876972,27.605489,2016-06-16
"улица Ванеева, 32а",53.877805,27.604106,2016-06-16
"улица Ванеева, 34",53.877518,27.599264,2016-06-01
"улица Ванеева, 4",53.884684,27.618012,2016-06-16
"улица Ванеева, 40",53.875899,27.591242,2016-06-01
"улица Ванеева, 42",53.875023,27.587146,2016-06-01
"улица Ванеева, 44",53.875023,27.587146,2016-06-01
"улица Ванеева, 46",53.876722,27.584936,2016-06-01
"улица Ванеева, 48",53.877497,27.584397,2016-06-01
"улица Ванеева, 6",53.884317,27.617086,2016-06-16
"улица Ванеева, 8",53.883861,27.61626,2016-06-16
"улица Васнецова, 1",53.876143,27.619593,2016-06-16
"улица Васнецова, 10",53.871068,27.616844,2016-06-16
"улица Васнецова, 11",53.872369,27.617527,2016-06-16
"улица Васнецова, 11А",53.872321,27.618479,2016-06-16
"улица Васнецова, 13",53.871721,27.618066,2016-06-16
"улица Васнецова, 15",53.871111,27.618596,2016-06-16
"улица Васнецова, 17",53.87049,27.619197,2016-06-16
"улица Васнецова, 2",53.875756,27.618245,2016-06-16
"улица Васнецова, 3",53.87565,27.61918,2016-06-16
"улица Васнецова, 4",53.87411,27.617329,2016-06-16
"улица Васнецова, 5",53.87505,27.618838,2016-06-16
"улица Васнецова, 6",53.873372,27.616898,2016-06-16
"улица Васнецова, 7",53.87505,27.618838,2016-06-16
"улица Васнецова, 8",53.87247,27.616341,2016-06-16
"улица Васнецова, 9",53.873171,27.617769,2016-06-16
"улица Вербная, 3",53.942327,27.476994,2016-06-15
"улица Волгоградская, 1",53.927936,27.625477,2016-06-01
"улица Волгоградская, 11",53.9325,27.621892,2016-06-01
"улица Волгоградская, 12",53.931938,27.623366,2016-06-01
"улица Волгоградская, 13",53.932834,27.621506,2016-06-01
"улица Волгоградская, 14",53.931938,27.623366,2016-06-01
"улица Волгоградская, 15",53.932792,27.620725,2016-06-01
"улица Волгоградская, 16",53.932707,27.622701,2016-06-01
"улица Волгоградская, 17",53.933348,27.620707,2016-06-01
"улица Волгоградская, 18",53.932707,27.622701,2016-06-01
"улица Волгоградская, 19",53.933359,27.619826,2016-06-01
"улица Волгоградская, 2",53.928222,27.626204,2016-06-01
"улица Волгоградская, 20",53.93328,27.62236,2016-06-01
"улица Волгоградская, 21",53.933661,27.619305,2016-06-01
"улица Волгоградская, 22",53.93328,27.62236,2016-06-01
"улица Волгоградская, 23",53.934144,27.61935,2016-06-01
"улица Волгоградская, 24",53.933507,27.621695,2016-06-01
"улица Волгоградская, 25",53.934101,27.618569,2016-06-01
"улица Волгоградская, 25Б",53.93311,27.616853,2016-06-01
"улица Волгоградская, 26",53.933682,27.621264,2016-06-01
"улица Волгоградская, 27",53.934393,27.618039,2016-06-01
"улица Волгоградская, 28",53.933905,27.620904,2016-06-01
"улица Волгоградская, 29",53.934933,27.618021,2016-06-01
"улица Волгоградская, 2А",53.928482,27.626007,2016-06-01
"улица Волгоградская, 3",53.930178,27.623716,2016-06-01
"улица Волгоградская, 30",53.934133,27.620527,2016-06-01
"улица Волгоградская, 31",53.934944,27.617113,2016-06-01
"улица Волгоградская, 32",53.93444,27.62032,2016-06-01
"улица Волгоградская, 33",53.935416,27.617203,2016-06-01
"улица Волгоградская, 34",53.934796,27.619629,2016-06-01
"улица Волгоградская, 35",53.935644,27.616619,2016-06-01
"улица Волгоградская, 36",53.934796,27.619629,2016-06-01
"улица Волгоградская, 37",53.935442,27.615874,2016-06-01
"улица Волгоградская, 38",53.935156,27.619027,2016-06-01
"улица Волгоградская, 39",53.935988,27.615299,2016-06-01
"улица Волгоградская, 4",53.928922,27.625845,2016-06-01
"улица Волгоградская, 40",53.935283,27.61865,2016-06-01
"улица Волгоградская, 41",53.935956,27.614338,2016-06-01
"улица Волгоградская, 42",53.935448,27.618335,2016-06-01
"улица Волгоградская, 43",53.936147,27.613628,2016-06-01
"улица Волгоградская, 44",53.935718,27.617985,2016-06-01
"улица Волгоградская, 45",53.93655,27.613044,2016-06-01
"улица Волгоградская, 46",53.935972,27.617661,2016-06-01
"улица Волгоградская, 47",53.936752,27.611966,2016-06-01
"улица Волгоградская, 48",53.936259,27.617203,2016-06-01
"улица Волгоградская, 49",53.936455,27.611526,2016-06-01
"улица Волгоградская, 5",53.930756,27.623249,2016-06-01
"улица Волгоградская, 50",53.936179,27.6167,2016-06-01
"улица Волгоградская, 51",53.936985,27.61105,2016-06-01
"улица Волгоградская, 52",53.936179,27.6167,2016-06-01
"улица Волгоградская, 53",53.936688,27.610619,2016-06-01
"улица Волгоградская, 54",53.936317,27.616251,2016-06-01
"улица Волгоградская, 55",53.937229,27.610169,2016-06-01
"улица Волгоградская, 56",53.936407,27.615874,2016-06-01
"улица Волгоградская, 57",53.936905,27.609711,2016-06-01
"улица Волгоградская, 58",53.936587,27.615568,2016-06-01
"улица Волгоградская, 59",53.937451,27.609235,2016-06-01
"улица Волгоградская, 6",53.930454,27.624911,2016-06-01
"улица Волгоградская, 60",53.936672,27.614823,2016-06-01
"улица Волгоградская, 61",53.937123,27.608777,2016-06-01
"улица Волгоградская, 62",53.936672,27.614823,2016-06-01
"улица Волгоградская, 63",53.937695,27.608319,2016-06-01
"улица Волгоградская, 64",53.936916,27.613924,2016-06-01
"улица Волгоградская, 65",53.937372,27.607843,2016-06-01
"улица Волгоградская, 66",53.937043,27.613394,2016-06-01
"улица Волгоградская, 67",53.936858,27.607457,2016-06-01
"улица Волгоградская, 68",53.937144,27.612909,2016-06-01
"улица Волгоградская, 69",53.937923,27.607088,2016-06-01
"улица Волгоградская, 6А",53.930306,27.624677,2016-06-01
"улица Волгоградская, 70",53.937271,27.612424,2016-06-01
"улица Волгоградская, 72",53.937271,27.612424,2016-06-01
"улица Волгоградская, 74",53.937642,27.611193,2016-06-01
"улица Волгоградская, 76",53.937843,27.610816,2016-06-01
"улица Волгоградская, 78",53.937981,27.610286,2016-06-01
"улица Волгоградская, 80",53.938013,27.609729,2016-06-01
"улица Волгоградская, 82",53.938241,27.608678,2016-06-01
"улица Волгоградская, 84",53.938416,27.608139,2016-06-01
"улица Волгоградская, 86",53.938654,27.607205,2016-06-01
"улица Волгоградская, 9",53.931864,27.622404,2016-06-01
"улица Володарского, 14",53.897318,27.551006,2016-06-01
"улица Володарского, 15",53.896517,27.552929,2016-06-01
"улица Володарского, 16",53.896421,27.552291,2016-06-01
"улица Володарского, 17",53.896395,27.55309,2016-06-01
"улица Володарского, 18",53.896241,27.552551,2016-06-01
"улица Володарского, 19",53.896241,27.553216,2016-06-01
"улица Володарского, 20",53.89613,27.552749,2016-06-01
"улица Володарского, 21",53.895774,27.553944,2016-06-01
"улица Володарского, 22",53.895567,27.553414,2016-06-01
"улица Володарского, 23",53.895482,27.554788,2016-06-01
"улица Володарского, 24",53.89527,27.553836,2016-06-01
"улица Володарского, 26",53.894952,27.554168,2016-06-01
"улица Восточная, 127",53.938935,27.59744,2016-06-01
"улица Восточная, 22",53.928312,27.591466,2016-06-01
"улица Восточная, 24",53.9288,27.591529,2016-06-01
"улица Восточная, 26",53.929113,27.590047,2016-06-01
"улица Восточная, 28",53.929325,27.591592,2016-06-01
"улица Восточная, 30",53.930274,27.591323,2016-06-01
"улица Восточная, 32",53.930443,27.592967,2016-06-01
"улица Восточная, 34",53.931456,27.592607,2016-06-01
"улица Восточная, 36",53.932421,27.59373,2016-06-01
"улица Восточная, 38",53.933375,27.594718,2016-06-01
"улица Восточная, 40",53.934414,27.596731,2016-06-01
"улица Восточная, 42",53.935495,27.596443,2016-06-01
"улица Восточная, 44",53.935554,27.597225,2016-06-01
"улица Восточная, 46",53.935983,27.596776,2016-06-01
"улица Восточная, 48",53.936433,27.597108,2016-06-01
"улица Восточная, 50",53.935935,27.598482,2016-06-01
"улица Восточная, 52",53.936895,27.600324,2016-06-01
"улица Восточная, 54",53.937605,27.597898,2016-06-01
"улица Восточная, 56",53.938511,27.599461,2016-06-01
"улица Восточная, 58",53.938511,27.599461,2016-06-01
"улица Восточная, 60",53.938511,27.599461,2016-06-01
"улица Восточная, 62",53.941787,27.600998,2016-06-01
"улица Восточная, 64",53.941787,27.600998,2016-06-01
"улица Восточная, 66",53.941723,27.603243,2016-06-01
"улица Восточная, 68",53.942629,27.602893,2016-06-01
"улица Всеволода Игнатовского, 1",53.9225763,27.448076,2016-06-15
"улица Всеволода Игнатовского, 10",53.9222163,27.4505867,2016-06-15
"улица Всеволода Игнатовского, 12",53.9221697,27.4520034,2016-06-15
"улица Всеволода Игнатовского, 14",53.9228078,27.4511698,2016-06-15
"улица Всеволода Игнатовского, 2",53.9215915,27.4494056,2016-06-15
"улица Всеволода Игнатовского, 3",53.9233214,27.4484139,2016-06-15
"улица Всеволода Игнатовского, 4",53.9212116,27.4497426,2016-06-15
"улица Всеволода Игнатовского, 5",53.9234009,27.4496611,2016-06-15
"улица Всеволода Игнатовского, 6",53.9214018,27.4503139,2016-06-15
"улица Всеволода Игнатовского, 7",53.9239666,27.4487457,2016-06-15
"улица Всеволода Игнатовского, 8",53.9214258,27.4514806,2016-06-15
"улица Гаруна, 1",53.919585,27.448562,2016-06-15
"улица Гаруна, 10",53.921075,27.444709,2016-06-15
"улица Гаруна, 12",53.921595,27.443298,2016-06-15
"улица Гаруна, 13",53.924755,27.443819,2016-06-15
"улица Гаруна, 16",53.921934,27.444763,2016-06-15
"улица Гаруна, 18",53.922416,27.444781,2016-06-15
"улица Гаруна, 20",53.922639,27.443954,2016-06-15
"улица Гаруна, 22",53.923403,27.444826,2016-06-15
"улица Гаруна, 23",53.924755,27.443819,2016-06-15
"улица Гаруна, 24",53.922994,27.446209,2016-06-15
"улица Гаруна, 25",53.925502,27.443101,2016-06-15
"улица Гаруна, 26",53.924012,27.445993,2016-06-15
"улица Гаруна, 28",53.924728,27.44558,2016-06-15
"улица Гаруна, 30",53.924612,27.446963,2016-06-15
"улица Гаруна, 32",53.923811,27.447278,2016-06-15
"улица Гаруна, 6",53.920513,27.445733,2016-06-15
"улица Гаруна, 8",53.920698,27.446245,2016-06-15
"улица Гвардейская, 10",53.913794,27.531782,2016-06-14
"улица Голубева, 1",53.864788,27.480318,2016-06-16
"улица Голубева, 10",53.86629,27.478512,2016-06-16
"улица Голубева, 11",53.86363,27.470302,2016-06-16
"улица Голубева, 12",53.86629,27.478512,2016-06-16
"улица Голубева, 13",53.863476,27.473976,2016-06-16
"улица Голубева, 14",53.866046,27.475404,2016-06-16
"улица Голубева, 14А",53.867033,27.475925,2016-06-16
"улица Голубева, 14Б",53.865786,27.476419,2016-06-16
"улица Голубева, 15",53.862828,27.471766,2016-06-16
"улица Голубева, 16 к1",53.866003,27.471146,2016-06-16
"улица Голубева, 17",53.863593,27.472125,2016-06-16
"улица Голубева, 19",53.864565,27.469862,2016-06-16
"улица Голубева, 21",53.864878,27.469475,2016-06-16
"улица Голубева, 24",53.86835,27.464966,2016-06-16
"улица Голубева, 3",53.864931,27.478683,2016-06-16
"улица Голубева, 4",53.867315,27.481055,2016-06-16
"улица Голубева, 5",53.864777,27.477425,2016-06-16
"улица Голубева, 7",53.864639,27.476572,2016-06-16
"улица Голубева, 9",53.864002,27.47509,2016-06-16
"улица Голубка, 10",53.923334,27.452713,2016-06-15
"улица Голубка, 12",53.922766,27.452704,2016-06-15
"улица Голубка, 2",53.925916,27.444781,2016-06-15
"улица Голубка, 3",53.926913,27.445221,2016-06-15
"улица Горовца, 10",53.874275,27.603315,2016-06-01
"улица Горовца, 12",53.872215,27.60363,2016-06-01
"улица Горовца, 14",53.872215,27.60363,2016-06-01
"улица Горовца, 16",53.872215,27.60363,2016-06-01
"улица Горовца, 18",53.871164,27.607448,2016-06-01
"улица Горовца, 2",53.875644,27.600117,2016-06-01
"улица Горовца, 20",53.871164,27.607448,2016-06-01
"улица Горовца, 22",53.87033,27.609002,2016-06-01
"улица Горовца, 24",53.871111,27.605822,2016-06-01
"улица Горовца, 26",53.869608,27.6099,2016-06-01
"улица Горовца, 28",53.869141,27.610071,2016-06-01
"улица Горовца, 30",53.868876,27.610861,2016-06-01
"улица Горовца, 32",53.868382,27.609945,2016-06-01
"улица Горовца, 34 к1",53.867373,27.611903,2016-06-01
"улица Горовца, 34 к2",53.867373,27.611903,2016-06-01
"улица Горовца, 4",53.874843,27.602516,2016-06-01
"улица Горовца, 6",53.874445,27.602121,2016-06-01
"улица Горовца, 8",53.874275,27.603315,2016-06-01
"улица Гризодубовой, 1",53.879992,27.908635,2016-06-07
"улица Гризодубовой, 3",53.879281,27.907925,2016-06-07
"улица Гризодубовой, 5",53.880034,27.907027,2016-06-07
"улица Гризодубовой, 7",53.879445,27.905715,2016-06-07
"улица Гризодубовой, 9",53.880241,27.905589,2016-06-07
"улица Гуртьева, 10",53.958393,27.739662,2016-06-06
"улица Гуртьева, 11",53.959998,27.742365,2016-06-06
"улица Гуртьева, 12",53.958128,27.740614,2016-06-06
"улица Гуртьева, 14",53.958414,27.741261,2016-06-06
"улица Гуртьева, 16",53.959103,27.741171,2016-06-06
"улица Гуртьева, 18",53.958563,27.742635,2016-06-06
"улица Гуртьева, 2",53.957519,27.737892,2016-06-06
"улица Гуртьева, 20",53.959018,27.74206,2016-06-06
"улица Гуртьева, 22",53.958303,27.743129,2016-06-06
"улица Гуртьева, 24",53.957975,27.743551,2016-06-06
"улица Гуртьева, 26",53.957667,27.743973,2016-06-06
"улица Гуртьева, 3",53.95815,27.737874,2016-06-06
"улица Гуртьева, 4",53.957519,27.7387,2016-06-06
"улица Гуртьева, 5",53.958621,27.738512,2016-06-06
"улица Гуртьева, 6",53.958017,27.738988,2016-06-06
"улица Гуртьева, 7",53.958822,27.739275,2016-06-06
"улица Гуртьева, 8",53.957736,27.739563,2016-06-06
"улица Гуртьева, 9",53.959405,27.740488,2016-06-06
"улица Долгобродская, 36",53.885989,27.618353,2016-06-16
"улица Долгобродская, 38",53.885565,27.61882,2016-06-16
"улица Жилуновича, 1",53.881903,27.641628,2016-06-16
"улица Жилуновича, 11",53.87944,27.636095,2016-06-16
"улица Жилуновича, 13",53.87944,27.636095,2016-06-16
"улица Жилуновича, 15",53.876059,27.631576,2016-06-16
"улица Жилуновича, 17",53.875358,27.63084,2016-06-16
"улица Жилуновича, 2",53.878803,27.632744,2016-06-16
"улица Жилуновича, 3",53.881903,27.641628,2016-06-16
"улица Жилуновича, 4",53.876467,27.630274,2016-06-16
"улица Жилуновича, 5",53.881579,27.640811,2016-06-16
"улица Жилуновича, 7",53.881313,27.640523,2016-06-16
"улица Жилуновича, 9",53.881096,27.639616,2016-06-16
"улица Жиновича, 1",53.918349,27.44885,2016-06-15
"улица Жиновича, 11",53.92161,27.447179,2016-06-15
"улица Жиновича, 15",53.922029,27.445903,2016-06-15
"улица Жиновича, 17",53.921754,27.446173,2016-06-15
"улица Жиновича, 20",53.924012,27.44302,2016-06-15
"улица Жиновича, 21",53.922894,27.442643,2016-06-15
"улица Жиновича, 22",53.924516,27.441789,2016-06-15
"улица Жиновича, 4",53.919527,27.450934,2016-06-15
"улица Жиновича, 7",53.920592,27.448149,2016-06-15
"улица Жиновича, 9",53.921176,27.447134,2016-06-15
"улица Захарова, 104",53.894219,27.589364,2016-06-16
"улица Захарова, 17/40",53.908246,27.576195,2016-06-16
"улица Захарова, 21",53.907095,27.578073,2016-06-16
"улица Захарова, 25",53.905917,27.579438,2016-06-16
